country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",08-04-2025 15:00,14.675886,77.593027,PM2.5,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",08-04-2025 15:00,27.308328,84.531742,NO2,2,9,7
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",08-04-2025 15:00,26.63086,84.90051,PM10,25,79,43
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",08-04-2025 15:00,26.63086,84.90051,NO2,14,28,20
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",08-04-2025 15:00,26.63086,84.90051,CO,28,74,57
India,Bihar,Munger,"Town Hall, Munger - BSPCB",08-04-2025 15:00,25.376776,86.471523,PM2.5,47,120,77
India,Bihar,Munger,"Town Hall, Munger - BSPCB",08-04-2025 15:00,25.376776,86.471523,CO,17,29,24
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 15:00,26.80365,84.51954,NH3,2,5,4
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 15:00,26.80365,84.51954,CO,36,104,42
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",08-04-2025 15:00,25.251013,86.989001,NO2,17,26,20
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",08-04-2025 15:00,25.251013,86.989001,SO2,26,52,39
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",08-04-2025 15:00,25.265194,87.012947,SO2,28,108,67
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 15:00,25.560083,87.553265,NO2,14,15,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 15:00,25.560083,87.553265,CO,12,30,26
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 15:00,25.560083,87.553265,OZONE,6,23,9
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 15:00,26.0881305,87.93840336,NH3,10,10,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 15:00,26.0881305,87.93840336,CO,56,82,73
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",08-04-2025 15:00,24.762518,84.982348,PM10,67,113,89
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",08-04-2025 15:00,24.762518,84.982348,CO,20,32,28
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",08-04-2025 15:00,25.697189,85.2459,PM2.5,59,220,97
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",08-04-2025 15:00,25.892357,86.590325,SO2,13,18,15
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-04-2025 15:00,25.859655,85.77944,CO,17,51,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-04-2025 15:00,25.7808257,84.7446768,NH3,4,10,6
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-04-2025 15:00,25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",08-04-2025 15:00,25.366336,87.117468,SO2,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",08-04-2025 15:00,25.366336,87.117468,CO,62,76,71
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",08-04-2025 15:00,26.1403345,85.3650192,NO2,13,17,14
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-04-2025 15:00,25.610369,85.132568,PM2.5,95,200,132
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-04-2025 15:00,22.118125,83.140608,NH3,7,7,7
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-04-2025 15:00,22.118125,83.140608,SO2,7,21,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",08-04-2025 15:00,22.368195,82.746431,PM10,61,132,85
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",08-04-2025 15:00,22.368195,82.746431,CO,30,48,41
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 15:00,22.348441,82.549611,NO2,33,89,76
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 15:00,22.348441,82.549611,NH3,1,4,2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 15:00,22.348441,82.549611,SO2,8,18,11
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 15:00,22.348441,82.549611,CO,16,68,33
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",08-04-2025 15:00,22.12665,83.483212,PM2.5,19,79,50
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-04-2025 15:00,22.06631475,83.33820077,NO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-04-2025 15:00,22.06631475,83.33820077,NH3,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC",08-04-2025 15:00,28.815329,77.15301,PM2.5,70,391,259
India,Delhi,Delhi,"Alipur, Delhi - DPCC",08-04-2025 15:00,28.815329,77.15301,SO2,8,74,33
India,Delhi,Delhi,"Alipur, Delhi - DPCC",08-04-2025 15:00,28.815329,77.15301,OZONE,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-04-2025 15:00,28.647622,77.315809,PM10,96,438,240
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-04-2025 15:00,21.185571,81.343175,NO2,6,9,7
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-04-2025 15:00,21.185571,81.343175,NH3,2,2,2
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",08-04-2025 15:00,21.224231,81.40835,NH3,3,5,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",08-04-2025 15:00,22.08815,82.13737,PM2.5,31,116,68
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",08-04-2025 15:00,22.08815,82.13737,CO,26,52,31
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",08-04-2025 15:00,22.12665,83.483212,SO2,1,8,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",08-04-2025 15:00,22.1910172,83.5197009,NO2,22,77,43
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",08-04-2025 15:00,21.258815,81.578979,OZONE,4,39,12
India,Delhi,Delhi,"Bawana, Delhi - DPCC",08-04-2025 15:00,28.7762,77.051074,CO,16,60,39
India,Delhi,Delhi,"Bawana, Delhi - DPCC",08-04-2025 15:00,28.7762,77.051074,OZONE,11,306,306
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",08-04-2025 15:00,28.5512005,77.2735737,PM2.5,46,308,202
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",08-04-2025 15:00,28.5512005,77.2735737,CO,21,113,42
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",08-04-2025 15:00,26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",08-04-2025 15:00,26.2271665,84.3570427,SO2,4,8,6
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",08-04-2025 15:00,30.735567,76.775714,PM10,67,284,132
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",08-04-2025 15:00,30.751462,76.762879,NH3,16,43,29
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",08-04-2025 15:00,30.751462,76.762879,SO2,5,11,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",08-04-2025 15:00,30.719859,76.738637,NO2,22,176,100
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",08-04-2025 15:00,28.695381,77.181665,CO,1,100,26
India,Delhi,Delhi,"Bawana, Delhi - DPCC",08-04-2025 15:00,28.7762,77.051074,PM10,129,340,238
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",08-04-2025 15:00,21.194815,81.31477,CO,14,105,28
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",08-04-2025 15:00,21.194815,81.31477,OZONE,9,33,27
India,Delhi,Delhi,"DTU, Delhi - CPCB",08-04-2025 15:00,28.7500499,77.1112615,NH3,10,18,13
India,Delhi,Delhi,"DTU, Delhi - CPCB",08-04-2025 15:00,28.7500499,77.1112615,SO2,67,74,71
India,Delhi,Delhi,"DTU, Delhi - CPCB",08-04-2025 15:00,28.7500499,77.1112615,CO,30,62,47
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",08-04-2025 15:00,28.498571,77.26484,PM2.5,58,303,199
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",08-04-2025 15:00,28.498571,77.26484,NH3,1,9,7
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",08-04-2025 15:00,28.5710274,77.0719006,SO2,16,29,22
India,Delhi,Delhi,"Mundka, Delhi - DPCC",08-04-2025 15:00,28.684678,77.076574,OZONE,7,170,88
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",08-04-2025 15:00,28.60909,77.0325413,PM2.5,67,268,157
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",08-04-2025 15:00,28.60909,77.0325413,SO2,2,39,21
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",08-04-2025 15:00,28.570173,76.933762,NO2,20,184,94
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",08-04-2025 15:00,28.570173,76.933762,NH3,13,38,25
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",08-04-2025 15:00,28.588333,77.221667,NO2,34,234,86
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",08-04-2025 15:00,28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",08-04-2025 15:00,28.5918245,77.2273074,OZONE,83,156,99
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",08-04-2025 15:00,28.636429,77.201067,PM10,90,191,143
India,Delhi,Delhi,"Narela, Delhi - DPCC",08-04-2025 15:00,28.822836,77.101981,PM2.5,63,374,259
India,Delhi,Delhi,"Narela, Delhi - DPCC",08-04-2025 15:00,28.822836,77.101981,SO2,12,43,29
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",08-04-2025 15:00,28.6573814,77.1585447,PM2.5,80,343,197
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",08-04-2025 15:00,28.530785,77.271255,PM2.5,63,307,210
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",08-04-2025 15:00,28.674045,77.131023,NO2,2,109,62
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",08-04-2025 15:00,28.674045,77.131023,SO2,15,38,23
India,Delhi,Delhi,"Pusa, Delhi - DPCC",08-04-2025 15:00,28.639652,77.146275,PM2.5,52,253,145
India,Delhi,Delhi,"Pusa, Delhi - IMD",08-04-2025 15:00,28.63611,77.173332,PM2.5,57,264,163
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-04-2025 15:00,28.623763,77.287209,NO2,12,145,65
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-04-2025 15:00,28.623763,77.287209,CO,8,68,33
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",08-04-2025 15:00,28.623763,77.287209,OZONE,8,188,90
India,Delhi,Delhi,"ITO, Delhi - CPCB",08-04-2025 15:00,28.628624,77.24106,CO,20,114,45
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",08-04-2025 15:00,28.73282,77.170633,OZONE,6,308,285
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",08-04-2025 15:00,28.6514781,77.1473105,NO2,31,88,69
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",08-04-2025 15:00,28.6514781,77.1473105,SO2,2,28,12
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",08-04-2025 15:00,28.563262,77.186937,NO2,20,150,74
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",08-04-2025 15:00,22.977134,72.553024,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",08-04-2025 15:00,22.977134,72.553024,CO,8,111,26
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",08-04-2025 15:00,22.977134,72.553024,OZONE,8,125,71
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",08-04-2025 15:00,23.002657,72.591912,SO2,33,78,43
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",08-04-2025 15:00,23.020509,72.579261,NH3,4,23,7
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",08-04-2025 15:00,23.016834,72.625775,PM2.5,12,334,100
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",08-04-2025 15:00,23.016834,72.625775,PM10,14,315,106
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",08-04-2025 15:00,23.076793,72.627874,PM10,60,181,99
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",08-04-2025 15:00,23.04307,72.562968,PM10,61,219,100
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",08-04-2025 15:00,23.04307,72.562968,NH3,4,43,11
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",08-04-2025 15:00,23.04307,72.562968,CO,14,190,26
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",08-04-2025 15:00,21.613267,73.010555,PM10,48,114,76
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",08-04-2025 15:00,21.613267,73.010555,NO2,76,113,95
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",08-04-2025 15:00,21.613267,73.010555,CO,6,106,33
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",08-04-2025 15:00,23.243639,72.68994,PM10,47,134,97
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",08-04-2025 15:00,23.243639,72.68994,NO2,23,131,66
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",08-04-2025 15:00,23.243639,72.68994,NH3,2,31,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",08-04-2025 15:00,23.221714,72.654328,NO2,21,25,23
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",08-04-2025 15:00,28.710508,77.249485,NH3,6,12,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",08-04-2025 15:00,28.531346,77.190156,PM2.5,72,276,170
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",08-04-2025 15:00,28.531346,77.190156,NH3,10,16,13
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",08-04-2025 15:00,28.672342,77.31526,PM10,130,320,205
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",08-04-2025 15:00,28.672342,77.31526,NO2,21,103,47
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",08-04-2025 15:00,30.943887,76.801991,PM10,80,348,145
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,PM10,48,76,62
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,NO2,21,21,21
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",08-04-2025 15:00,23.041137,72.456691,NH3,1,14,3
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",08-04-2025 15:00,23.023389,72.515201,NO2,64,170,90
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",08-04-2025 15:00,23.023389,72.515201,OZONE,39,83,62
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",08-04-2025 15:00,28.699793,77.165453,PM10,167,474,304
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",08-04-2025 15:00,28.699793,77.165453,NH3,8,23,13
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",08-04-2025 15:00,22.410802,73.097923,PM10,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",08-04-2025 15:00,20.362421,72.918013,OZONE,2,2,2
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,PM10,24,113,65
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,CO,33,52,36
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",08-04-2025 15:00,12.917348,77.622813,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",08-04-2025 15:00,12.917348,77.622813,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",08-04-2025 15:00,12.917348,77.622813,NH3,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",08-04-2025 15:00,17.930306,77.482194,PM10,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",08-04-2025 15:00,17.930306,77.482194,OZONE,12,18,15
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",08-04-2025 15:00,11.55358,76.55521,PM2.5,30,41,32
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",08-04-2025 15:00,16.172806,75.659694,CO,4,36,24
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",08-04-2025 15:00,15.888653,74.541751,NH3,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",08-04-2025 15:00,15.888653,74.541751,CO,29,35,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-04-2025 15:00,12.9135218,77.5950804,PM2.5,25,67,40
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-04-2025 15:00,12.9135218,77.5950804,PM10,33,261,90
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-04-2025 15:00,12.9135218,77.5950804,NO2,35,37,36
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",08-04-2025 15:00,12.7816279,77.6299145,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",08-04-2025 15:00,12.7816279,77.6299145,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",08-04-2025 15:00,12.7816279,77.6299145,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",08-04-2025 15:00,13.003872,77.664217,PM10,48,500,127
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",08-04-2025 15:00,13.003872,77.664217,NH3,2,3,2
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",08-04-2025 15:00,13.0270199,77.494094,PM2.5,16,74,44
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",08-04-2025 15:00,13.0270199,77.494094,SO2,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,NO2,15,36,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,NH3,3,8,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,SO2,20,42,24
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,CO,11,38,18
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",08-04-2025 15:00,13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",08-04-2025 15:00,13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",08-04-2025 15:00,13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",08-04-2025 15:00,13.328028,75.797056,OZONE,12,51,36
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",08-04-2025 15:00,15.459706,75.008381,SO2,2,5,3
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",08-04-2025 15:00,15.459706,75.008381,CO,50,125,88
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,PM2.5,8,13,10
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,NH3,1,3,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",08-04-2025 15:00,12.951913,77.539784,CO,12,118,50
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",08-04-2025 15:00,12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",08-04-2025 15:00,12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",08-04-2025 15:00,13.029152,77.585901,SO2,1,7,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",08-04-2025 15:00,12.938539,77.5901,NH3,1,2,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",08-04-2025 15:00,12.920984,77.584908,PM10,34,113,76
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",08-04-2025 15:00,12.920984,77.584908,NO2,11,17,14
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",08-04-2025 15:00,12.920984,77.584908,SO2,1,10,5
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",08-04-2025 15:00,13.0270199,77.494094,CO,4,56,45
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",08-04-2025 15:00,12.921418,77.502466,NH3,1,2,2
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",08-04-2025 15:00,12.990328,77.5431385,PM10,2,27,11
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-04-2025 15:00,23.80569,86.44268,CO,1,2,2
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",08-04-2025 15:00,23.233584,77.400574,CO,20,108,68
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",08-04-2025 15:00,23.81748678,79.446246,PM2.5,NA,NA,NA
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",08-04-2025 15:00,23.81748678,79.446246,CO,8,26,19
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,PM2.5,24,333,149
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,NO2,38,135,93
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,CO,16,88,28
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,PM10,74,131,102
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,SO2,10,28,20
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",08-04-2025 15:00,13.377516,77.099072,PM2.5,27,52,38
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",08-04-2025 15:00,13.377516,77.099072,SO2,7,15,8
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",08-04-2025 15:00,16.7602,77.1428,PM2.5,26,73,46
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",08-04-2025 15:00,16.7602,77.1428,NH3,3,5,4
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",08-04-2025 15:00,10.073232,76.302765,PM10,43,85,61
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",08-04-2025 15:00,10.073232,76.302765,CO,4,100,38
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",08-04-2025 15:00,11.875,75.3732,PM2.5,50,59,53
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,PM2.5,27,61,42
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,CO,6,102,19
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,OZONE,5,154,44
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",08-04-2025 15:00,12.733409,77.298051,NH3,1,1,1
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",08-04-2025 15:00,12.733409,77.298051,CO,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",08-04-2025 15:00,13.94,75.555917,PM2.5,25,40,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",08-04-2025 15:00,13.94,75.555917,PM10,40,61,52
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",08-04-2025 15:00,13.94,75.555917,CO,5,34,22
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",08-04-2025 15:00,15.34763,76.181767,NO2,11,22,15
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",08-04-2025 15:00,15.34763,76.181767,CO,24,33,29
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",08-04-2025 15:00,12.415911,75.73505,SO2,4,4,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",08-04-2025 15:00,12.88925,74.853,PM2.5,35,44,39
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,OZONE,24,64,42
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,NO2,7,12,8
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",08-04-2025 15:00,17.336318,76.847397,NO2,10,21,15
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",08-04-2025 15:00,23.264759,77.381568,NH3,4,11,7
